"","date","btc_price"
"1761",2019-01-24,3600.865479
"1762",2019-01-25,3599.765869
"1763",2019-01-26,3602.460449
"1764",2019-01-27,3583.96582
"1765",2019-01-28,3470.450439
"1766",2019-01-29,3448.116943
"1767",2019-01-30,3486.181641
"1768",2019-01-31,3457.792725
"1769",2019-02-01,3487.945313
"1770",2019-02-02,3521.060791
"1771",2019-02-03,3464.013428
"1772",2019-02-04,3459.154053
"1773",2019-02-05,3466.357422
"1774",2019-02-06,3413.767822
"1775",2019-02-07,3399.47168
"1776",2019-02-08,3666.780273
"1777",2019-02-09,3671.203613
"1778",2019-02-10,3690.188232
"1779",2019-02-11,3648.430664
"1780",2019-02-12,3653.528564
"1781",2019-02-13,3632.070557
"1782",2019-02-14,3616.880859
"1783",2019-02-15,3620.810791
"1784",2019-02-16,3629.787598
"1785",2019-02-17,3673.836182
"1786",2019-02-18,3915.714355
"1787",2019-02-19,3947.094482
"1788",2019-02-20,3999.820557
"1789",2019-02-21,3954.118164
"1790",2019-02-22,4005.526611
"1791",2019-02-23,4142.526855
"1792",2019-02-24,3810.42749
"1793",2019-02-25,3882.696289
"1794",2019-02-26,3854.35791
"1795",2019-02-27,3851.047363
"1796",2019-02-28,3854.7854
"1797",2019-03-01,3859.58374
"1798",2019-03-02,3864.415039
"1799",2019-03-03,3847.175781
"1800",2019-03-04,3761.557129
"1801",2019-03-05,3896.375
"1802",2019-03-06,3903.942627
"1803",2019-03-07,3911.484375
"1804",2019-03-08,3901.131592
"1805",2019-03-09,3963.313721
"1806",2019-03-10,3951.599854
"1807",2019-03-11,3905.227295
"1808",2019-03-12,3909.15625
"1809",2019-03-13,3906.717285
"1810",2019-03-14,3924.369141
"1811",2019-03-15,3960.911133
"1812",2019-03-16,4048.72583
"1813",2019-03-17,4025.229004
"1814",2019-03-18,4032.507324
"1815",2019-03-19,4071.190186
"1816",2019-03-20,4087.476318
"1817",2019-03-21,4029.326904
"1818",2019-03-22,4023.968262
"1819",2019-03-23,4035.826416
"1820",2019-03-24,4022.168213
"1821",2019-03-25,3963.070557
"1822",2019-03-26,3985.080811
"1823",2019-03-27,4087.066162
"1824",2019-03-28,4069.107178
"1825",2019-03-29,4098.374512
"1826",2019-03-30,4106.660156
"1827",2019-03-31,4105.404297
"1828",2019-04-01,4158.183105
"1829",2019-04-02,4879.87793
"1830",2019-04-03,4973.021973
"1831",2019-04-04,4922.798828
"1832",2019-04-05,5036.681152
"1833",2019-04-06,5059.817383
"1834",2019-04-07,5198.896973
"1835",2019-04-08,5289.770996
"1836",2019-04-09,5204.958496
"1837",2019-04-10,5324.551758
"1838",2019-04-11,5064.487793
"1839",2019-04-12,5089.539063
"1840",2019-04-13,5096.586426
"1841",2019-04-14,5167.722168
"1842",2019-04-15,5067.108398
"1843",2019-04-16,5235.55957
"1844",2019-04-17,5251.937988
"1845",2019-04-18,5298.385742
"1846",2019-04-19,5303.8125
"1847",2019-04-20,5337.88623
"1848",2019-04-21,5314.53125
"1849",2019-04-22,5399.365234
"1850",2019-04-23,5572.362305
"1851",2019-04-24,5464.866699
"1852",2019-04-25,5210.515625
"1853",2019-04-26,5279.348145
"1854",2019-04-27,5268.291016
"1855",2019-04-28,5285.13916
"1856",2019-04-29,5247.352539
"1857",2019-04-30,5350.726563
"1858",2019-05-01,5402.697266
"1859",2019-05-02,5505.283691
"1860",2019-05-03,5768.289551
"1861",2019-05-04,5831.16748
"1862",2019-05-05,5795.708496
"1863",2019-05-06,5746.807129
"1864",2019-05-07,5829.501465
"1865",2019-05-08,5982.45752
"1866",2019-05-09,6174.528809
"1867",2019-05-10,6378.849121
"1868",2019-05-11,7204.771484
"1869",2019-05-12,6972.371582
"1870",2019-05-13,7814.915039
"1871",2019-05-14,7994.416016
"1872",2019-05-15,8205.167969
"1873",2019-05-16,7884.90918
"1874",2019-05-17,7343.895508
"1875",2019-05-18,7271.208008
"1876",2019-05-19,8197.689453
"1877",2019-05-20,7978.309082
"1878",2019-05-21,7963.327637
"1879",2019-05-22,7680.066406
"1880",2019-05-23,7881.84668
"1881",2019-05-24,7987.371582
"1882",2019-05-25,8052.543945
"1883",2019-05-26,8673.21582
"1884",2019-05-27,8805.77832
"1885",2019-05-28,8719.961914
"1886",2019-05-29,8659.487305
"1887",2019-05-30,8319.472656
"1888",2019-05-31,8574.501953
"1889",2019-06-01,8564.016602
"1890",2019-06-02,8742.958008
"1891",2019-06-03,8208.995117
"1892",2019-06-04,7707.770996
"1893",2019-06-05,7824.231445
"1894",2019-06-06,7822.023438
"1895",2019-06-07,8043.951172
"1896",2019-06-08,7954.12793
"1897",2019-06-09,7688.077148
"1898",2019-06-10,8000.32959
"1899",2019-06-11,7927.714355
"1900",2019-06-12,8145.857422
"1901",2019-06-13,8230.923828
"1902",2019-06-14,8693.833008
"1903",2019-06-15,8838.375
"1904",2019-06-16,8994.488281
"1905",2019-06-17,9320.352539
"1906",2019-06-18,9081.762695
"1907",2019-06-19,9273.521484
"1908",2019-06-20,9527.160156
"1909",2019-06-21,10144.556641
"1910",2019-06-22,10701.691406
"1911",2019-06-23,10855.371094
"1912",2019-06-24,11011.102539
"1913",2019-06-25,11790.916992
"1914",2019-06-26,13016.231445
"1915",2019-06-27,11182.806641
"1916",2019-06-28,12407.332031
"1917",2019-06-29,11959.371094
"1918",2019-06-30,10817.155273
"1919",2019-07-01,10583.134766
"1920",2019-07-02,10801.677734
"1921",2019-07-03,11961.269531
"1922",2019-07-04,11215.4375
"1923",2019-07-05,10978.459961
"1924",2019-07-06,11208.550781
"1925",2019-07-07,11450.84668
"1926",2019-07-08,12285.958008
"1927",2019-07-09,12573.8125
"1928",2019-07-10,12156.512695
"1929",2019-07-11,11358.662109
"1930",2019-07-12,11815.986328
"1931",2019-07-13,11392.378906
"1932",2019-07-14,10256.058594
"1933",2019-07-15,10895.089844
"1934",2019-07-16,9477.641602
"1935",2019-07-17,9693.802734
"1936",2019-07-18,10666.482422
"1937",2019-07-19,10530.732422
"1938",2019-07-20,10767.139648
"1939",2019-07-21,10599.105469
"1940",2019-07-22,10343.106445
"1941",2019-07-23,9900.767578
"1942",2019-07-24,9811.925781
"1943",2019-07-25,9911.841797
"1944",2019-07-26,9870.303711
"1945",2019-07-27,9477.677734
"1946",2019-07-28,9552.860352
"1947",2019-07-29,9519.145508
"1948",2019-07-30,9607.423828
"1949",2019-07-31,10085.62793
"1950",2019-08-01,10399.668945
"1951",2019-08-02,10518.174805
"1952",2019-08-03,10821.726563
"1953",2019-08-04,10970.18457
"1954",2019-08-05,11805.65332
"1955",2019-08-06,11478.168945
"1956",2019-08-07,11941.96875
"1957",2019-08-08,11966.407227
"1958",2019-08-09,11862.936523
"1959",2019-08-10,11354.024414
"1960",2019-08-11,11523.579102
"1961",2019-08-12,11382.616211
"1962",2019-08-13,10895.830078
"1963",2019-08-14,10051.704102
"1964",2019-08-15,10311.545898
"1965",2019-08-16,10374.338867
"1966",2019-08-17,10231.744141
"1967",2019-08-18,10345.810547
"1968",2019-08-19,10916.053711
"1969",2019-08-20,10763.232422
"1970",2019-08-21,10138.049805
"1971",2019-08-22,10131.055664
"1972",2019-08-23,10407.964844
"1973",2019-08-24,10159.960938
"1974",2019-08-25,10138.517578
"1975",2019-08-26,10370.820313
"1976",2019-08-27,10185.5
"1977",2019-08-28,9754.422852
"1978",2019-08-29,9510.200195
"1979",2019-08-30,9598.173828
"1980",2019-08-31,9630.664063
"1981",2019-09-01,9757.970703
"1982",2019-09-02,10346.760742
"1983",2019-09-03,10623.540039
"1984",2019-09-04,10594.493164
"1985",2019-09-05,10575.533203
"1986",2019-09-06,10353.302734
"1987",2019-09-07,10517.254883
"1988",2019-09-08,10441.276367
"1989",2019-09-09,10334.974609
"1990",2019-09-10,10115.975586
"1991",2019-09-11,10178.37207
"1992",2019-09-12,10410.126953
"1993",2019-09-13,10360.546875
"1994",2019-09-14,10358.048828
"1995",2019-09-15,10347.712891
"1996",2019-09-16,10276.793945
"1997",2019-09-17,10241.272461
"1998",2019-09-18,10198.248047
"1999",2019-09-19,10266.415039
"2000",2019-09-20,10181.641602
"2001",2019-09-21,10019.716797
"2002",2019-09-22,10070.392578
"2003",2019-09-23,9729.324219
"2004",2019-09-24,8620.566406
"2005",2019-09-25,8486.993164
"2006",2019-09-26,8118.967773
"2007",2019-09-27,8251.845703
"2008",2019-09-28,8245.915039
"2009",2019-09-29,8104.185547
"2010",2019-09-30,8293.868164
"2011",2019-10-01,8343.276367
"2012",2019-10-02,8393.041992
"2013",2019-10-03,8259.992188
"2014",2019-10-04,8205.939453
"2015",2019-10-05,8151.500488
"2016",2019-10-06,7988.155762
"2017",2019-10-07,8245.623047
"2018",2019-10-08,8228.783203
"2019",2019-10-09,8595.740234
"2020",2019-10-10,8586.473633
"2021",2019-10-11,8321.756836
"2022",2019-10-12,8336.555664
"2023",2019-10-13,8321.005859
"2024",2019-10-14,8374.686523
"2025",2019-10-15,8205.369141
"2026",2019-10-16,8047.526855
"2027",2019-10-17,8103.911133
"2028",2019-10-18,7973.20752
"2029",2019-10-19,7988.560547
"2030",2019-10-20,8222.078125
"2031",2019-10-21,8243.720703
"2032",2019-10-22,8078.203125
"2033",2019-10-23,7514.671875
"2034",2019-10-24,7493.48877
"2035",2019-10-25,8660.700195
"2036",2019-10-26,9244.972656
"2037",2019-10-27,9551.714844
"2038",2019-10-28,9256.148438
"2039",2019-10-29,9427.6875
"2040",2019-10-30,9205.726563
"2041",2019-10-31,9199.584961
"2042",2019-11-01,9261.104492
"2043",2019-11-02,9324.717773
"2044",2019-11-03,9235.354492
"2045",2019-11-04,9412.612305
"2046",2019-11-05,9342.527344
"2047",2019-11-06,9360.879883
"2048",2019-11-07,9267.561523
"2049",2019-11-08,8804.880859
"2050",2019-11-09,8813.582031
"2051",2019-11-10,9055.526367
"2052",2019-11-11,8757.788086
"2053",2019-11-12,8815.662109
"2054",2019-11-13,8808.262695
"2055",2019-11-14,8708.094727
"2056",2019-11-15,8491.992188
"2057",2019-11-16,8550.760742
"2058",2019-11-17,8577.975586
"2059",2019-11-18,8309.286133
"2060",2019-11-19,8206.145508
"2061",2019-11-20,8027.268066
"2062",2019-11-21,7642.75
"2063",2019-11-22,7296.577637
"2064",2019-11-23,7397.796875
"2065",2019-11-24,7047.916992
"2066",2019-11-25,7146.133789
"2067",2019-11-26,7218.371094
"2068",2019-11-27,7531.663574
"2069",2019-11-28,7463.105957
"2070",2019-11-29,7761.243652
"2071",2019-11-30,7569.629883
"2072",2019-12-01,7424.29248
"2073",2019-12-02,7321.988281
"2074",2019-12-03,7320.145508
"2075",2019-12-04,7252.034668
"2076",2019-12-05,7448.307617
"2077",2019-12-06,7546.996582
"2078",2019-12-07,7556.237793
"2079",2019-12-08,7564.345215
"2080",2019-12-09,7400.899414
"2081",2019-12-10,7278.119629
"2082",2019-12-11,7217.427246
"2083",2019-12-12,7243.134277
"2084",2019-12-13,7269.68457
"2085",2019-12-14,7124.673828
"2086",2019-12-15,7152.301758
"2087",2019-12-16,6932.480469
"2088",2019-12-17,6640.515137
"2089",2019-12-18,7276.802734
"2090",2019-12-19,7202.844238
"2091",2019-12-20,7218.816406
"2092",2019-12-21,7191.158691
"2093",2019-12-22,7511.588867
"2094",2019-12-23,7355.628418
"2095",2019-12-24,7322.532227
"2096",2019-12-25,7275.155762
"2097",2019-12-26,7238.966797
"2098",2019-12-27,7290.088379
"2099",2019-12-28,7317.990234
"2100",2019-12-29,7422.652832
"2101",2019-12-30,7292.995117
"2102",2019-12-31,7193.599121
"2103",2020-01-01,7200.174316
"2104",2020-01-02,6985.470215
"2105",2020-01-03,7344.884277
"2106",2020-01-04,7410.656738
"2107",2020-01-05,7411.317383
"2108",2020-01-06,7769.219238
"2109",2020-01-07,8163.692383
"2110",2020-01-08,8079.862793
"2111",2020-01-09,7879.071289
"2112",2020-01-10,8166.554199
"2113",2020-01-11,8037.537598
"2114",2020-01-12,8192.494141
"2115",2020-01-13,8144.194336
"2116",2020-01-14,8827.764648
"2117",2020-01-15,8807.010742
"2118",2020-01-16,8723.786133
"2119",2020-01-17,8929.038086
"2120",2020-01-18,8942.808594
"2121",2020-01-19,8706.245117
"2122",2020-01-20,8657.642578
"2123",2020-01-21,8745.894531
"2124",2020-01-22,8680.875977
"2125",2020-01-23,8406.515625
"2126",2020-01-24,8445.43457
"2127",2020-01-25,8367.847656
"2128",2020-01-26,8596.830078
"2129",2020-01-27,8909.819336
"2130",2020-01-28,9358.589844
"2131",2020-01-29,9316.629883
"2132",2020-01-30,9508.993164
"2133",2020-01-31,9350.529297
"2134",2020-02-01,9392.875
"2135",2020-02-02,9344.365234
"2136",2020-02-03,9293.521484
"2137",2020-02-04,9180.962891
"2138",2020-02-05,9613.423828
"2139",2020-02-06,9729.801758
"2140",2020-02-07,9795.943359
"2141",2020-02-08,9865.119141
"2142",2020-02-09,10116.673828
"2143",2020-02-10,9856.611328
"2144",2020-02-11,10208.236328
"2145",2020-02-12,10326.054688
"2146",2020-02-13,10214.379883
"2147",2020-02-14,10312.116211
"2148",2020-02-15,9889.424805
"2149",2020-02-16,9934.433594
"2150",2020-02-17,9690.142578
"2151",2020-02-18,10141.996094
"2152",2020-02-19,9633.386719
"2153",2020-02-20,9608.475586
"2154",2020-02-21,9686.441406
"2155",2020-02-22,9663.181641
"2156",2020-02-23,9924.515625
"2157",2020-02-24,9650.174805
"2158",2020-02-25,9341.705078
"2159",2020-02-26,8820.522461
"2160",2020-02-27,8784.494141
"2161",2020-02-28,8672.455078
"2162",2020-02-29,8599.508789
"2163",2020-03-01,8562.454102
"2164",2020-03-02,8869.669922
"2165",2020-03-03,8787.786133
"2166",2020-03-04,8755.246094
"2167",2020-03-05,9078.762695
"2168",2020-03-06,9122.545898
"2169",2020-03-07,8909.954102
"2170",2020-03-08,8108.116211
"2171",2020-03-09,7923.644531
"2172",2020-03-10,7909.729492
"2173",2020-03-11,7911.430176
"2174",2020-03-12,4970.788086
"2175",2020-03-13,5563.707031
"2176",2020-03-14,5200.366211
"2177",2020-03-15,5392.314941
"2178",2020-03-16,5014.47998
"2179",2020-03-17,5225.629395
"2180",2020-03-18,5238.438477
"2181",2020-03-19,6191.192871
"2182",2020-03-20,6198.77832
"2183",2020-03-21,6185.066406
"2184",2020-03-22,5830.254883
"2185",2020-03-23,6416.314941
"2186",2020-03-24,6734.803711
"2187",2020-03-25,6681.062988
"2188",2020-03-26,6716.44043
"2189",2020-03-27,6469.79834
"2190",2020-03-28,6242.193848
"2191",2020-03-29,5922.042969
"2192",2020-03-30,6429.841797
"2193",2020-03-31,6438.644531
"2194",2020-04-01,6606.776367
"2195",2020-04-02,6793.624512
"2196",2020-04-03,6733.387207
"2197",2020-04-04,6867.527344
"2198",2020-04-05,6791.129395
"2199",2020-04-06,7271.78125
"2200",2020-04-07,7176.414551
"2201",2020-04-08,7334.098633
"2202",2020-04-09,7302.089355
"2203",2020-04-10,6865.493164
"2204",2020-04-11,6859.083008
"2205",2020-04-12,6971.091797
"2206",2020-04-13,6845.037598
"2207",2020-04-14,6842.427734
"2208",2020-04-15,6642.109863
"2209",2020-04-16,7116.804199
"2210",2020-04-17,7096.18457
"2211",2020-04-18,7257.665039
"2212",2020-04-19,7189.424805
"2213",2020-04-20,6881.958496
"2214",2020-04-21,6880.323242
"2215",2020-04-22,7117.20752
"2216",2020-04-23,7429.724609
"2217",2020-04-24,7550.900879
"2218",2020-04-25,7569.936035
"2219",2020-04-26,7679.867188
"2220",2020-04-27,7795.601074
"2221",2020-04-28,7807.058594
"2222",2020-04-29,8801.038086
"2223",2020-04-30,8658.553711
"2224",2020-05-01,8864.766602
"2225",2020-05-02,8988.59668
"2226",2020-05-03,8897.46875
"2227",2020-05-04,8912.654297
"2228",2020-05-05,9003.070313
"2229",2020-05-06,9268.761719
"2230",2020-05-07,9951.518555
"2231",2020-05-08,9842.666016
"2232",2020-05-09,9593.896484
"2233",2020-05-10,8756.430664
"2234",2020-05-11,8601.795898
"2235",2020-05-12,8804.477539
"2236",2020-05-13,9269.987305
"2237",2020-05-14,9733.72168
"2238",2020-05-15,9328.197266
"2239",2020-05-16,9377.013672
"2240",2020-05-17,9670.739258
"2241",2020-05-18,9726.575195
"2242",2020-05-19,9729.038086
"2243",2020-05-20,9522.981445
"2244",2020-05-21,9081.761719
"2245",2020-05-22,9182.577148
"2246",2020-05-23,9209.287109
"2247",2020-05-24,8790.368164
"2248",2020-05-25,8906.93457
"2249",2020-05-26,8835.052734
"2250",2020-05-27,9181.017578
"2251",2020-05-28,9525.750977
"2252",2020-05-29,9439.124023
"2253",2020-05-30,9700.414063
"2254",2020-05-31,9461.058594
"2255",2020-06-01,10167.268555
"2256",2020-06-02,9529.803711
"2257",2020-06-03,9656.717773
"2258",2020-06-04,9800.636719
"2259",2020-06-05,9665.533203
"2260",2020-06-06,9653.679688
"2261",2020-06-07,9758.852539
"2262",2020-06-08,9771.489258
"2263",2020-06-09,9795.700195
"2264",2020-06-10,9870.094727
"2265",2020-06-11,9321.78125
"2266",2020-06-12,9480.84375
"2267",2020-06-13,9475.277344
"2268",2020-06-14,9386.788086
"2269",2020-06-15,9450.702148
"2270",2020-06-16,9538.024414
"2271",2020-06-17,9480.254883
"2272",2020-06-18,9411.84082
"2273",2020-06-19,9288.018555
"2274",2020-06-20,9332.34082
"2275",2020-06-21,9303.629883
"2276",2020-06-22,9648.717773
"2277",2020-06-23,9629.658203
"2278",2020-06-24,9313.610352
"2279",2020-06-25,9264.813477
"2280",2020-06-26,9162.917969
"2281",2020-06-27,9045.390625
"2282",2020-06-28,9143.582031
"2283",2020-06-29,9190.854492
"2284",2020-06-30,9137.993164
"2285",2020-07-01,9228.325195
"2286",2020-07-02,9123.410156
"2287",2020-07-03,9087.303711
"2288",2020-07-04,9132.488281
"2289",2020-07-05,9073.942383
"2290",2020-07-06,9375.474609
"2291",2020-07-07,9252.277344
"2292",2020-07-08,9428.333008
"2293",2020-07-09,9277.967773
"2294",2020-07-10,9278.807617
"2295",2020-07-11,9240.34668
"2296",2020-07-12,9276.5
"2297",2020-07-13,9243.614258
"2298",2020-07-14,9243.213867
"2299",2020-07-15,9192.836914
"2300",2020-07-16,9132.227539
"2301",2020-07-17,9151.392578
"2302",2020-07-18,9159.040039
"2303",2020-07-19,9185.817383
"2304",2020-07-20,9164.231445
"2305",2020-07-21,9374.887695
"2306",2020-07-22,9525.363281
"2307",2020-07-23,9581.072266
"2308",2020-07-24,9536.892578
"2309",2020-07-25,9677.113281
"2310",2020-07-26,9905.166992
"2311",2020-07-27,10990.873047
"2312",2020-07-28,10912.823242
"2313",2020-07-29,11100.467773
"2314",2020-07-30,11111.213867
"2315",2020-07-31,11323.466797
"2316",2020-08-01,11759.592773
"2317",2020-08-02,11053.614258
"2318",2020-08-03,11246.348633
"2319",2020-08-04,11205.892578
"2320",2020-08-05,11747.022461
"2321",2020-08-06,11779.773438
"2322",2020-08-07,11601.472656
"2323",2020-08-08,11754.045898
"2324",2020-08-09,11675.739258
"2325",2020-08-10,11878.111328
"2326",2020-08-11,11410.525391
"2327",2020-08-12,11584.93457
"2328",2020-08-13,11784.137695
"2329",2020-08-14,11768.871094
"2330",2020-08-15,11865.698242
"2331",2020-08-16,11892.803711
"2332",2020-08-17,12254.402344
"2333",2020-08-18,11991.233398
"2334",2020-08-19,11758.283203
"2335",2020-08-20,11878.37207
"2336",2020-08-21,11592.489258
"2337",2020-08-22,11681.825195
"2338",2020-08-23,11664.847656
"2339",2020-08-24,11774.595703
"2340",2020-08-25,11366.134766
"2341",2020-08-26,11488.363281
"2342",2020-08-27,11323.397461
"2343",2020-08-28,11542.5
"2344",2020-08-29,11506.865234
"2345",2020-08-30,11711.505859
"2346",2020-08-31,11680.820313
"2347",2020-09-01,11970.478516
"2348",2020-09-02,11414.03418
"2349",2020-09-03,10245.296875
"2350",2020-09-04,10511.813477
"2351",2020-09-05,10169.567383
"2352",2020-09-06,10280.351563
"2353",2020-09-07,10369.563477
"2354",2020-09-08,10131.516602
"2355",2020-09-09,10242.347656
"2356",2020-09-10,10363.138672
"2357",2020-09-11,10400.915039
"2358",2020-09-12,10442.170898
"2359",2020-09-13,10323.755859
"2360",2020-09-14,10680.837891
"2361",2020-09-15,10796.951172
"2362",2020-09-16,10974.905273
"2363",2020-09-17,10948.990234
"2364",2020-09-18,10944.585938
"2365",2020-09-19,11094.34668
"2366",2020-09-20,10938.271484
"2367",2020-09-21,10462.259766
"2368",2020-09-22,10538.459961
"2369",2020-09-23,10246.186523
"2370",2020-09-24,10760.066406
"2371",2020-09-25,10692.716797
"2372",2020-09-26,10750.723633
"2373",2020-09-27,10775.269531
"2374",2020-09-28,10709.652344
"2375",2020-09-29,10844.640625
"2376",2020-09-30,10784.491211
"2377",2020-10-01,10619.452148
"2378",2020-10-02,10575.974609
"2379",2020-10-03,10549.329102
"2380",2020-10-04,10669.583008
"2381",2020-10-05,10793.339844
"2382",2020-10-06,10604.40625
"2383",2020-10-07,10668.96875
"2384",2020-10-08,10915.685547
"2385",2020-10-09,11064.458008
"2386",2020-10-10,11296.361328
"2387",2020-10-11,11384.181641
"2388",2020-10-12,11555.363281
"2389",2020-10-13,11425.899414
"2390",2020-10-14,11429.506836
"2391",2020-10-15,11495.349609
"2392",2020-10-16,11322.123047
"2393",2020-10-17,11358.101563
"2394",2020-10-18,11483.359375
"2395",2020-10-19,11742.037109
"2396",2020-10-20,11916.334961
"2397",2020-10-21,12823.689453
"2398",2020-10-22,12965.891602
"2399",2020-10-23,12931.539063
"2400",2020-10-24,13108.0625
"2401",2020-10-25,13031.173828
"2402",2020-10-26,13075.248047
"2403",2020-10-27,13654.21875
"2404",2020-10-28,13271.285156
"2405",2020-10-29,13437.882813
"2406",2020-10-30,13546.522461
"2407",2020-10-31,13780.995117
"2408",2020-11-01,13737.109375
"2409",2020-11-02,13550.489258
"2410",2020-11-03,13950.300781
"2411",2020-11-04,14133.707031
"2412",2020-11-05,15579.848633
"2413",2020-11-06,15565.880859
"2414",2020-11-07,14833.753906
"2415",2020-11-08,15479.567383
"2416",2020-11-09,15332.31543
"2417",2020-11-10,15290.902344
"2418",2020-11-11,15701.339844
"2419",2020-11-12,16276.34375
"2420",2020-11-13,16317.808594
"2421",2020-11-14,16068.138672
"2422",2020-11-15,15955.587891
"2423",2020-11-16,16716.111328
"2424",2020-11-17,17645.40625
"2425",2020-11-18,17804.005859
"2426",2020-11-19,17817.089844
"2427",2020-11-20,18621.314453
"2428",2020-11-21,18642.232422
"2429",2020-11-22,18370.001953
"2430",2020-11-23,18364.121094
"2431",2020-11-24,19107.464844
"2432",2020-11-25,18732.121094
"2433",2020-11-26,17150.623047
"2434",2020-11-27,17108.402344
"2435",2020-11-28,17717.414063
"2436",2020-11-29,18177.484375
"2437",2020-11-30,19625.835938
"2438",2020-12-01,18802.998047
"2439",2020-12-02,19201.091797
"2440",2020-12-03,19445.398438
"2441",2020-12-04,18699.765625
"2442",2020-12-05,19154.230469
"2443",2020-12-06,19345.121094
"2444",2020-12-07,19191.630859
"2445",2020-12-08,18321.144531
"2446",2020-12-09,18553.916016
"2447",2020-12-10,18264.992188
"2448",2020-12-11,18058.904297
"2449",2020-12-12,18803.65625
"2450",2020-12-13,19142.382813
"2451",2020-12-14,19246.644531
"2452",2020-12-15,19417.076172
"2453",2020-12-16,21310.597656
"2454",2020-12-17,22805.162109
"2455",2020-12-18,23137.960938
"2456",2020-12-19,23869.832031
"2457",2020-12-20,23477.294922
"2458",2020-12-21,22803.082031
"2459",2020-12-22,23783.029297
"2460",2020-12-23,23241.345703
"2461",2020-12-24,23735.949219
"2462",2020-12-25,24664.791016
"2463",2020-12-26,26437.037109
"2464",2020-12-27,26272.294922
"2465",2020-12-28,27084.808594
"2466",2020-12-29,27362.4375
"2467",2020-12-30,28840.953125
"2468",2020-12-31,29001.720703
"2469",2021-01-01,29374.152344
"2470",2021-01-02,32127.267578
"2471",2021-01-03,32782.023438
"2472",2021-01-04,31971.914063
"2473",2021-01-05,33992.429688
"2474",2021-01-06,36824.363281
"2475",2021-01-07,39371.042969
"2476",2021-01-08,40797.609375
"2477",2021-01-09,40254.546875
"2478",2021-01-10,38356.441406
"2479",2021-01-11,35566.65625
"2480",2021-01-12,33922.960938
"2481",2021-01-13,37316.359375
"2482",2021-01-14,39187.328125
"2483",2021-01-15,36825.367188
"2484",2021-01-16,36178.140625
"2485",2021-01-17,35791.277344
"2486",2021-01-18,36630.074219
"2487",2021-01-19,36069.804688
"2488",2021-01-20,35547.75
"2489",2021-01-21,30825.699219
"2490",2021-01-22,33005.761719
"2491",2021-01-23,32067.642578
"2492",2021-01-24,32289.378906
"2493",2021-01-25,32366.392578
"2494",2021-01-26,32569.849609
"2495",2021-01-27,30432.546875
"2496",2021-01-28,33466.097656
"2497",2021-01-29,34316.386719
"2498",2021-01-30,34269.523438
"2499",2021-01-31,33114.359375
"2500",2021-02-01,33537.175781
"2501",2021-02-02,35510.289063
"2502",2021-02-03,37472.089844
"2503",2021-02-04,36926.066406
"2504",2021-02-05,38144.308594
"2505",2021-02-06,39266.011719
"2506",2021-02-07,38903.441406
"2507",2021-02-08,46196.464844
"2508",2021-02-09,46481.105469
"2509",2021-02-10,44918.183594
"2510",2021-02-11,47909.332031
"2511",2021-02-12,47504.851563
"2512",2021-02-13,47105.515625
"2513",2021-02-14,48717.289063
"2514",2021-02-15,47945.058594
"2515",2021-02-16,49199.871094
"2516",2021-02-17,52149.007813
"2517",2021-02-18,51679.796875
"2518",2021-02-19,55888.132813
"2519",2021-02-20,56099.519531
"2520",2021-02-21,57539.945313
"2521",2021-02-22,54207.320313
"2522",2021-02-23,48824.425781
"2523",2021-02-24,49705.332031
"2524",2021-02-25,47093.851563
"2525",2021-02-26,46339.761719
"2526",2021-02-27,46188.453125
"2527",2021-02-28,45137.769531
"2528",2021-03-01,49631.242188
"2529",2021-03-02,48378.988281
"2530",2021-03-03,50538.242188
"2531",2021-03-04,48561.167969
"2532",2021-03-05,48927.304688
"2533",2021-03-06,48912.382813
"2534",2021-03-07,51206.691406
"2535",2021-03-08,52246.523438
"2536",2021-03-09,54824.117188
"2537",2021-03-10,56008.550781
"2538",2021-03-11,57805.121094
"2539",2021-03-12,57332.089844
"2540",2021-03-13,61243.085938
"2541",2021-03-14,59302.316406
"2542",2021-03-15,55907.199219
"2543",2021-03-16,56804.902344
"2544",2021-03-17,58870.894531
"2545",2021-03-18,57858.921875
"2546",2021-03-19,58346.652344
"2547",2021-03-20,58313.644531
"2548",2021-03-21,57523.421875
"2549",2021-03-22,54529.144531
"2550",2021-03-23,54738.945313
"2551",2021-03-24,52774.265625
"2552",2021-03-25,51704.160156
"2553",2021-03-26,55137.3125
"2554",2021-03-27,55973.511719
"2555",2021-03-28,55950.746094
"2556",2021-03-29,57750.199219
"2557",2021-03-30,58917.691406
"2558",2021-03-31,58918.832031
"2559",2021-04-01,59095.808594
"2560",2021-04-02,59384.3125
"2561",2021-04-03,57603.890625
"2562",2021-04-04,58758.554688
"2563",2021-04-05,59057.878906
"2564",2021-04-06,58192.359375
"2565",2021-04-07,56048.9375
"2566",2021-04-08,58323.953125
"2567",2021-04-09,58245.003906
"2568",2021-04-10,59793.234375
"2569",2021-04-11,60204.964844
"2570",2021-04-12,59893.453125
"2571",2021-04-13,63503.457031
"2572",2021-04-14,63109.695313
"2573",2021-04-15,63314.011719
"2574",2021-04-16,61572.789063
"2575",2021-04-17,60683.820313
"2576",2021-04-18,56216.183594
"2577",2021-04-19,55724.265625
"2578",2021-04-20,56473.03125
"2579",2021-04-21,53906.089844
"2580",2021-04-22,51762.273438
"2581",2021-04-23,51093.652344
"2582",2021-04-24,50050.867188
"2583",2021-04-25,49004.253906
